geneID	Compound_A_Low	Compound_A_Mid	Compound_A_High
297990	-0.075326153	1.118946343	-0.373154976
297994	0.096778554	-0.959124805	0.182715087
297995	0.581297723	2.586626274	0.651005686
297998	2.253897978	0.860445529	0.300962533
298002	0.937434662	0.50572929	-0.199528715
298003	0.029376342	-0.734602643	0.534140563
298006	0.823480468	1.133697387	3.422977135
298012	-1.517300349	-3.205810265	-2.236967699
298018	1.219055416	0.506296852	-1.123540116
298019	-0.720148451	1.048095922	-0.011306071
298020	0.215588893	-0.188064577	-0.363838765
298024	-0.856796139	0.85478739	-0.508757597
298032	1.38753549	2.047972165	2.145744631
298065	-0.782402743	-0.176077586	0.577179427
298066	-0.142618012	-0.055350808	1.184318492
298068	-0.724647426	-0.491894843	-1.275764956
298071	-0.118636818	-0.227658503	1.664565786
298072	1.334212818	1.338719768	-0.345165769
298074	3.35734371	0.625161277	1.965042394
298075	-0.511792931	0.871814849	-1.347378222
298077	-2.03530154	-0.022974909	-2.037525175
298079	-0.862807892	-2.660163262	-2.88134984
298081	0.475375336	1.694972385	0.563319541
298084	-0.175667237	0.164179279	-0.637873882
298086	-0.025906917	-1.150209977	-2.080454652
298091	0.245927835	0.874723077	0.658795465
298095	0.11774521	0.340561778	-0.24522895
298096	-0.868877446	-1.252470533	-0.841511201
298101	-0.276558166	0.389570511	-2.335174026
298103	1.47364202	0.200033796	0.395875032
298104	0.493105182	-0.357483666	1.28941005
298107	-1.626234906	-0.091079891	-3.554158307
298139	-1.952583854	-0.398675101	-1.410490449
298144	-1.329432698	0.147243253	-2.332329264
298147	2.306826921	1.472592744	1.38894991
298182	0.213449019	1.560783159	0.76095929
298186	-0.726717948	-0.104843986	-0.066779007
298189	-1.306767804	1.189772082	-1.318165418
298199	-0.401926754	0.208243783	-0.549663496
298201	-0.230394019	-1.11098254	-0.703683723
298203	0.169177756	0.460374237	0.02690469
298227	-1.058686276	-0.845042872	-1.02806618
298247	0.028709975	0.749873774	-1.33987571
298250	-0.124712966	0.115931846	-0.590816809
298267	0.274600597	-1.228141633	-0.553795643
298282	-0.599072832	0.725439615	4.030016291
298288	-1.141161167	-2.207150766	1.556532556
298296	-0.215390953	-2.533948345	-1.499713915
298300	0.036717618	-1.204941806	-0.323934079
298301	-0.561465295	0.609456855	0.858307591
298309	-0.018496368	0.368663484	2.165154179
298312	1.438761646	2.845208367	3.835809154
298317	0.802682039	2.063358615	0.170196926
298340	1.071009902	0.398212797	-0.157006104
298342	-6.42E-05	1.153892857	-1.57883001
298352	0.934103682	-0.111351632	0.6000678
298369	-1.002212162	0.514686874	1.588377423
298370	0.559407047	0.258335464	1.221320675
298374	0.204134406	0.783311509	0.166972497
298376	0.360771067	-0.736700415	0.282189691
298377	0.171807559	0.043933461	-0.470452474
298381	0.264745783	1.237214691	-0.289716783
298384	1.38100377	0.803557296	-0.733258057
298385	0.740474012	0.220985371	-0.500060907
298398	0.630393654	1.604502533	-0.726769912
298399	0.868919686	0.365289094	0.108719114
298400	0.82015395	-0.08323273	1.397692036
298410	0.051881791	1.248429367	0.473482773
298423	-0.802617977	0.896089182	1.326281498
298425	0.810671746	-0.514576075	-0.585225892
298426	0.981440883	0.188906831	-0.5448525
298429	-0.629589831	-0.820268144	0.051288119
298436	1.731115195	1.049625647	1.808646668
298439	1.467277621	0.614603445	1.641590068
298441	-0.308992957	-1.51814858	-1.590987417
298442	0.566196907	0.97308547	0.997892334
298443	0.827586621	0.245800531	-0.002299472
298447	0.129714113	-1.317531737	-2.99445064
298451	0.49469106	0.313370974	0.52085531
298452	1.577855595	0.323939073	0.345180406
298483	0.446575221	-0.890329084	1.481145312
298487	1.839034446	0.412503769	-0.818913316
298490	-0.402429266	1.146636601	1.595388973
298496	2.001867965	0.140951386	-0.698096111
298500	0.092230431	-0.517796296	0.91596571
298504	0.937204869	0.354971128	2.489058523
298506	0.934777914	0.309348362	-0.206341685
298508	-1.343483199	-0.730230148	-1.298552943
298514	0.542536535	-1.169582481	-0.461673695
298517	0.269196152	-0.162974123	0.191669437
298518	0.750106284	0.604722954	0.950114129
298521	-0.692852533	-1.06402192	-1.764590631
298524	0.655292897	-0.636581071	-0.163997967
298528	1.284446223	0.13249421	-2.489055829
298532	0.136383852	-0.796318129	-0.492158261
298541	-0.230670342	0.431623601	1.40081115
298543	-1.020684405	-0.207548726	-2.024771804
298544	0.67362281	1.065591737	5.20563547
298545	-0.645833221	0.566525083	-0.218926934
298546	-0.701226885	-0.105215154	1.204422427
298549	0.194109826	-0.442759907	1.286602361
298552	0.487794602	0.122704665	-0.060115824
298555	-0.724871427	0.786596205	-0.503882437
298557	-0.046108117	0.603211768	1.501628208
298558	1.002594997	0.82632973	1.772914359
298559	0.134264808	0.691375526	1.013068063
298566	1.076166078	2.520551222	6.171874221
298567	-0.275445055	0.593845122	0.955177008
298573	-0.837814324	-1.508973835	-1.455603786
298575	0.572771582	0.594316347	-0.276525421
298576	0.918898269	0.000326617	-1.049178135
298579	0.577893692	0.299629025	0.546206275
298584	0.205437724	0.261707433	-0.059051252
298586	-0.540352553	-2.130167304	-2.055522807
298590	-0.433262069	1.167490535	2.963814423
298591	-1.006257145	-0.211089167	-1.128655194
298594	-1.699182822	-1.714862819	-1.15282809
298596	0.009709454	0.411154321	-1.117113469
298598	0.735279725	0.000990731	2.028663195
298602	-0.688854158	1.119223655	1.015710119
298605	0.460927222	0.644816167	0.23137429
298607	-0.332968697	0.218524072	-0.960583672
298609	-0.172204606	-0.045133215	1.246903285
298646	0.670721978	0.148718636	0.885808788
298648	-0.321873751	-1.412481984	1.560377342
298652	-0.000238572	0.972625754	2.101620417
298653	-0.403991009	-0.649966217	-2.124124285
298655	-0.120092517	1.65040008	0.97840492
298657	-0.719295647	-0.632671792	0.36251328
298675	0.63637376	1.056425691	0.153392593
298676	0.338351303	0.612263715	0.488139664
298681	0.68357761	1.724258134	1.678517802
298682	-1.507819363	-1.955272535	-2.752123933
298683	-0.261210189	1.468776611	1.281499664
298686	-0.91390999	-0.220893341	0.528604612
298687	0.131329034	-0.147125693	-0.909528213
298688	0.068393708	-0.163154858	0.044452997
298689	1.386043945	-0.341170626	0.759714121
298690	1.382507347	0.856938583	0.107880922
298693	1.260316216	1.032370194	2.600659478
298694	0.336831717	1.70890504	0.436422404
298696	0.378765424	0.012585611	0.494284683
298698	0.797601695	-0.327864872	-1.908112344
298699	0.406134771	0.208441684	-0.666860427
298700	0.507144485	-0.241908259	-0.105998323
298705	1.205224133	0.573368024	1.081567941
298712	-1.070431264	-1.098195965	-1.16430911
298732	-1.568339793	-1.580292015	-1.373595607
298744	-0.040565907	-0.064438335	-0.481295353
298748	0.110535152	0.603787165	2.016452125
298757	0.365904592	0.588184283	-0.153552605
298762	1.238802527	1.276559369	0.789994586
298765	-0.204284826	-0.053901113	1.799024492
298767	-0.786385268	-0.373298686	0.151037438
298771	-0.296453358	1.517994298	-0.377494164
298782	-1.124335825	-1.745408897	-0.60175743
298786	-0.006582609	0.825784016	2.392883418
298787	-0.002121738	0.674127262	-0.302462554
298792	0.003046591	1.423327189	1.59169904
298805	-0.726600654	-0.273841347	-2.26971643
298836	1.064871121	1.171377696	0.034970325
29884	0.112183246	-1.166277633	0.054120415
298841	2.295515586	2.083044665	2.833635711
298845	-0.058397263	-0.034049511	2.377648724
298848	1.154956552	0.990733774	1.312683617
29885	-0.378597816	-0.282625303	0.317642865
298850	-0.237572359	-0.291809818	-0.306240514
298851	-0.976634099	-0.306710435	0.209513117
298859	0.749242051	-0.531619034	-0.186326793
298861	-0.023746957	0.643074605	0.914082367
298867	-0.409372597	0.126174658	-1.349418753
298874	-0.909671976	-0.791899414	-0.27290792
298875	0.014926836	0.372484445	0.462532275
298884	-1.648148889	-1.454364636	-2.450402015
298890	-0.649522206	-0.315952008	0.48387806
298894	-0.989134368	0.623805212	-1.150328546
298906	-0.244316154	0.006799596	1.957564099
298914	-0.095541548	0.692978376	0.190483775
298916	-0.429584115	-0.595476749	0.529660199
298917	0.467261623	0.493269715	0.461927113
298933	0.378599624	1.127809786	0.293384675
298934	-0.046715979	1.336234049	-0.637870597
298936	-1.401013721	-2.345843088	-1.312374881
298941	2.472023246	1.030113232	0.472185665
298942	-1.483649477	-1.156877645	-1.681242084
298943	-0.224452088	0.872123703	2.530041323
298961	0.905314087	-0.09076696	-1.601393262
298975	0.791382238	0.100638039	1.446398874
298977	-0.243367143	1.74716282	2.451585739
298982	-0.27498677	-0.697311289	-0.279494342
299002	-0.732715087	-0.150542657	-0.462903363
299008	1.164189496	0.690356705	0.03652483
299012	-0.285846395	0.064986946	-2.0254338
299016	-1.018562021	-0.975943659	-1.218435082
299027	0.355757392	0.714587174	1.630170729
299038	-0.085267738	1.896305037	2.765454511
299043	1.710726661	0.756520108	0.066151632
299050	2.312269311	1.969089361	1.027304915
299053	0.39642393	-0.870940291	-1.113034287
299075	0.832892762	0.762179404	0.735900321
299104	0.354660194	-0.886165796	-0.40722394
299112	0.109582598	-0.25077504	2.454872419
299113	0.150403879	0.033426979	0.473143916
299116	-0.501687531	-0.121425394	-0.233837596
299121	-0.004590841	0.762067861	-1.578648952
299127	0.598405502	0.603653734	-0.160322163
299135	-0.853516496	-0.444788317	0.205444407
299138	2.090088696	2.552645324	1.177659318
299139	-0.420420895	0.30091863	-0.494682409
299142	0.031875343	0.716172697	0.922785702
299145	1.479290338	0.844934048	-0.147307191
299147	-0.767790421	-0.694077511	-2.518434122
299153	0.69845263	0.916074747	0.506830828
299154	1.562090183	1.230975333	2.16753048
299156	-0.538653791	0.048005867	-0.691675051
299159	0.701850267	0.170400447	-0.004606952
299180	2.550940887	2.908236693	1.817115131
299186	1.723684032	-1.269994493	-1.17699649
299188	-1.418199349	0.26480121	0.438982008
299194	-2.438184776	-1.221405025	-1.946135175
299195	0.329208036	1.307293481	1.620833135
299196	0.073277307	-1.080342459	-1.20708324
299197	-0.524411877	0.881998237	0.933747658
299198	1.300438499	2.461379497	-0.320866416
299199	-0.263087169	-2.096716155	-1.072730714
299201	-1.218024916	-1.323988061	-0.933937518
299203	-0.792015131	0.505407978	0.090085817
299204	-0.294011116	0.366670649	-0.77750817
299206	-0.377765847	1.52122976	0.156510323
299207	0.547974375	-0.378761606	0.492190597
299208	-0.741989534	-0.05561302	-1.289512123
299209	-0.325235582	0.140432449	1.459630329
299210	-1.794786798	-0.424885602	-1.433360682
299211	1.22270107	-0.167837462	-1.523041505
299236	2.365975512	2.119202889	2.646402042
299246	-2.286052282	-1.209551017	-0.852073828
299247	-0.037946115	-0.707134773	-0.890726492
299256	-0.944460734	0.507395959	-0.803247156
299258	0.380196351	0.045188486	-0.586572523
299269	-1.06817954	-0.508632618	1.770874493
299270	0.725767968	1.478903843	0.722129343
299276	0.224076926	1.300076186	-1.270517089
299282	0.915443827	0.835621981	-0.726980406
299284	-1.139762512	-3.117380635	0.387748658
299310	1.233569093	2.028000959	0.900192359
299313	1.377272594	1.212565453	0.996731648
299314	1.674601875	2.409850405	7.465200185
299334	-0.14665134	1.19262459	1.169320367
299338	-0.910973083	-0.479042096	-1.174503562
299339	-0.930123878	-1.890982496	-1.455245946
299341	0.004289156	-0.34114513	0.1856731
299346	0.788468145	1.420001034	-0.386943052
299347	0.714234938	-1.476840296	-0.954936875
299351	0.431027076	-0.138003764	0.036231142
299356	0.315409212	0.004957839	-0.455701552
299357	-0.481889735	-0.031640823	-0.437733098
299488	-0.211349774	0.168255784	-0.872820031
299507	-0.719643467	-1.261888899	0.032551088
299510	0.859899841	1.991275131	0.675432289
299514	-1.202034061	1.113014351	-0.737369923
299521	2.257398242	1.823480856	1.901744083
299569	0.687409068	-1.666155299	-2.076251881
299593	-1.950243306	-0.230888464	-1.437349187
299599	-0.533463934	-0.401925368	-0.970529644
299602	0.216781065	0.255613871	-0.08887306
299604	-0.032808178	0.035210057	-1.575080564
299607	0.82240801	-0.112270235	0.208240848
299608	-0.579497662	-1.291364952	0.637136337
299609	-1.187350374	-0.056436056	0.195981526
299611	-0.782448241	-1.286785243	-1.892679177
299612	0.141553555	0.004292757	-0.337728887
299613	-1.198001128	-1.286613084	0.211414948
299617	-0.237369142	0.279567369	2.705979141
299618	-1.25999063	-0.400670122	0.821729773
299620	1.38613591	0.37719039	-0.294862091
299625	-2.010873411	-1.042807179	-1.169486056
299626	1.155744032	0.363790903	2.688806151
299628	1.097460238	0.375985019	1.263708655
299636	0.85665502	-0.421093796	0.275188799
299637	0.696406402	0.023086184	0.291212628
299638	-0.374059509	-0.910442488	-0.331102542
299639	-0.248128965	-0.694287791	0.168601856
299643	0.859124499	2.259346655	1.315407698
299647	1.646530266	0.171347495	2.584277414
299691	0.127941692	-0.066801029	-3.241647606
299699	0.427635312	0.206575503	-2.218641412
299700	0.534042095	0.117482283	0.700016717
299706	1.52510612	-0.12662103	-1.221434428
299707	0.623518296	2.025097904	1.440461914
299714	-0.094707903	0.670189746	-0.217880308
299730	-0.620298361	0.02913875	0.151475752
299732	0.078676145	0.848118522	3.945636826
299738	3.127636674	-0.629775201	1.005693122
299743	0.098536805	0.586534166	-0.903557776
299757	-0.164126376	0.767722766	0.877523197
299783	0.420023991	0.169342102	3.654573209
299799	-0.210503421	1.127882682	-0.030044621
299802	0.594248966	0.070630795	-0.517555789
299805	-0.190217581	1.240652	0.616302586
299809	-0.33850059	-2.48282746	-1.698248589
299810	-1.489854694	-0.709891361	-0.139633451
299811	-1.21791076	-1.092243143	-2.283015881
299824	-0.325534584	0.015587523	0.222827696
299825	-1.697626301	-0.592064455	1.239197626
299827	0.382528296	1.658249148	0.769048611
299828	0.823155305	0.576147397	1.041485848
299830	-0.272645741	0.73948116	-0.547666766
299841	0.992927773	1.437046748	0.371689251
299850	-0.263843352	-0.691586506	-0.365071363
299851	-0.633028336	-0.720069045	-1.88613634
299857	-0.051750699	-0.447238894	-1.355405572
299858	0.102622387	0.830647955	4.635191892
299864	0.36511536	0.77854853	-0.006458889
299897	-0.155844961	0.307761062	0.706210337
299899	2.083766741	1.676812639	-0.387930171
299900	-0.499796259	0.014439281	-0.396874024
299905	1.176525166	1.881786836	2.760524814
299907	1.017019765	0.995798778	2.282118953
299909	-0.469139568	0.028862058	1.671389562
299923	0.20187401	0.39604241	0.739661288
299933	-0.69998465	-0.395001993	0.654262534
299938	1.035813728	0.01986888	-0.25880154
299949	-1.367241456	-2.045870943	-1.524828651
299954	0.412072021	1.707102307	1.155686089
299957	-0.19018122	-0.478315985	-0.786790405
299971	-1.186286138	0.572843081	0.885139259
299982	-0.034855989	1.846879091	-0.715142561
299996	-0.442917558	-1.926594549	-1.031296345
300016	-1.315080464	-1.813691916	-0.066359883
300017	1.056856482	1.647319862	1.319915785
300018	-0.858437353	0.874402726	-0.531168496
300025	-0.940826578	-0.594999193	0.43092041
300027	-0.913983075	-1.476269082	-2.237542497
300029	-1.939352129	-0.088362153	-1.029363789
300030	0.123155735	-0.013245706	-0.254330552
300032	0.207395492	0.714582691	-0.571970429
300033	0.487269437	-1.049264575	0.699077907
300034	-1.923522843	-0.104011961	-0.990391104
300035	-0.630257282	0.325366517	2.115278681
300036	-0.815911827	-0.443402044	-0.172574482
300045	0.085174596	-0.427906867	-0.267740282
300047	0.11573958	-0.407606872	-0.415403376
300050	0.130362997	-0.371372235	-2.185446749
300051	-1.337018565	0.235485603	-2.337954201
300052	0.907315238	1.49642898	1.693118601
300053	0.244703747	-0.209025552	1.827871034
300057	0.284669031	0.006186789	-0.94583844
300060	0.560243639	-0.513547368	-0.673771647
300062	-0.504974811	0.018033766	0.085247476
300066	1.413080623	0.658671502	1.001177349
300067	-0.406578017	-1.25445815	-0.018101477
300069	-0.937049064	0.538854486	0.970036177
300074	3.139738782	2.768730883	3.430960735
300075	-0.071175529	0.935601822	1.538875614
300077	-0.210381653	-0.718293989	-1.095795688
300079	0.044586468	-1.411167047	-0.798277121
300083	0.959804383	0.905885328	4.077922062
300084	0.190036599	1.834162292	0.487443663
300088	0.183027011	-1.310736964	1.125678443
300089	0.804631665	0.536960609	1.759485502
300095	-0.072918371	-1.734878321	-1.231230527
300111	-0.45275568	-1.301927038	0.800673643
300114	-0.32527317	1.352055967	-0.030346769
300115	-0.014677443	0.510810838	5.089793045
300120	0.526424682	0.099628627	1.093486024
300121	-0.136681811	-0.498489228	1.752343726
300122	0.842609185	0.124865711	1.037662824
300125	-1.589537297	-0.923849399	1.074331305
300126	-0.67731793	0.136490209	-0.395182749
300129	0.590479842	0.703652934	2.901889531
300141	-1.660145839	-0.613825963	-1.214761783
300142	-0.319631158	-1.544882192	-0.848686991
300146	-0.352368438	-1.455082993	-1.10171251
300147	-0.573186607	-0.122872567	0.214199836
300149	0.002232344	-0.045111573	1.096851229
300158	-1.475681456	-1.122376002	-0.909203705
300177	1.594348864	2.33983547	0.752203951
300186	-1.938361417	-1.315478379	1.809619048
300189	0.323367027	0.457936968	-1.174753769
300191	0.273990552	0.43233769	6.52167821
300193	0.903050028	0.409796378	1.391085148
300206	-0.078367023	-0.906333927	-1.425977299
300207	-0.436680153	1.127105178	-0.220180297
300208	-1.671312934	-2.65349032	-1.771748413
300211	-0.237330979	-0.203575301	1.190704564
300215	0.68058605	-1.017597664	0.689724952
300219	-2.193470645	-3.354844128	-2.60179656
300221	0.721057573	-0.059905976	-0.495667367
300222	0.963746645	0.203551266	0.059338859
300225	-0.666253711	0.449019432	1.783784461
300228	-1.391459847	-0.280028839	-1.884735025
300235	-0.326501298	0.194816813	-0.509718211
300236	1.364445378	-0.070031182	-0.867605286
300240	0.833627462	-0.734765774	0.425489897
300242	-1.796794303	-2.030580561	-1.587028151
300250	0.356805897	0.285674073	0.643944306
300253	1.069364753	0.617068684	-0.32970434
300257	1.004443152	0.417700314	0.481867004
300258	-0.014062103	-0.081616212	-1.434307008
300259	1.145214442	-0.332997634	1.212796644
300266	-0.688106714	-1.066233771	0.181178389
300284	0.228637696	1.001961943	-1.801128181
300289	-0.051251449	-1.029933979	0.263998628
300317	0.692814251	-0.124832607	0.213472741
300320	0.264739329	-2.250772003	-1.920323162
300328	0.228704633	0.543291701	-0.228318736
300361	0.630333264	-1.783067122	-2.089119905
300367	-0.068142324	0.955825856	-0.629316926
300438	-0.11813196	-2.839413028	-3.579249749
300441	-0.555977718	-1.259128737	-2.656078406
300442	0.185543935	-0.824622275	-0.09609731
300443	0.829112788	-0.818736003	0.269885534
300445	0.170721287	-2.705061956	-2.059737099
300446	-0.441623359	0.288457254	-0.229349455
300447	0.427505908	0.267034413	0.258386
300455	-0.991065014	0.583175776	1.162199401
300463	0.726587882	1.803685473	2.449975607
300470	1.154118999	0.775608336	1.555516181
300472	-0.046176261	-0.428065373	0.036561984
300474	1.556197234	1.769494022	2.623684373
300475	0.900783542	0.462325807	-0.262213396
300514	-0.430460825	0.656239108	-0.4376583
300516	0.73026187	2.300074618	1.596161294
300517	-0.704764257	-0.256584186	-0.869927649
300519	0.273889048	-0.396667028	2.109402345
300644	0.261854669	0.864721895	0.623786955
300652	-0.158676371	0.687073145	-0.206768547
300656	-1.182481787	0.903767412	0.160739074
300659	-0.358635334	-1.714213158	-0.845640336
300663	0.16756118	0.222290542	-0.398365044
300664	-0.155353033	0.559579824	0.93761935
300665	1.566291819	0.997749613	0.733694525
300666	0.084472504	-0.805809465	-0.939421324
300668	1.476409868	-0.406042537	-0.746748628
300673	1.61925136	-0.74742573	-1.362483249
300674	-1.364647043	-1.224952584	-1.594678433
300675	0.655879896	0.901283225	0.850373472
300676	0.670210948	-0.002917191	1.697314804
300677	0.642578453	1.463671867	0.767052824
300678	1.803818375	1.79227021	1.6828831
300679	-0.380889483	0.258690673	1.307519745
300687	1.366403573	-0.036900462	0.993553105
300689	1.38973205	-0.311910967	0.62161779
300691	0.631034447	0.325092538	2.126068629
300696	0.816852567	0.418130869	-0.017163307
300710	0.039635838	1.08381023	-1.228190502
300713	0.308695037	0.200099876	0.031267382
300719	-0.473710817	0.481376679	-2.74593016
300721	0.937765044	0.4207284	-0.053582042
300723	-0.480815937	0.611213741	0.520461922
300724	-0.256451794	-0.670285855	-0.533384137
300726	0.232322907	0.003170166	-0.072781103
300732	-0.208786244	-0.293775647	0.945168691
300733	1.178121749	0.747377416	2.4857737
300741	1.893080594	2.309806434	2.792054808
300744	1.590709427	1.296316716	0.206893348
300748	-0.666186937	0.955868979	-0.505917816
300751	-0.651928771	0.261578144	-1.666854227
300754	0.063753359	1.079472733	-0.152248573
300756	-0.357059287	0.667462837	0.516048048
300757	-0.906204745	-0.185953914	1.739299988
300759	1.531417308	1.101464657	0.95413167
300761	0.671930711	0.181252332	-0.161192337
300763	0.057584704	0.018361437	1.331072662
300768	0.22676252	0.102541065	-0.807060668
300772	0.133453092	-0.429895649	-0.230448681
300782	0.827944379	0.780181282	2.344491491
300783	-0.706387938	-1.884024486	-2.704551392
300786	0.520235287	0.863067237	-0.092252213
300791	0.55199606	-0.049093735	0.419405906
300795	-0.820341898	-0.866372125	0.557220662
300797	-1.295787864	0.499915738	0.625245636
300799	0.042725523	0.472614978	0.564991796
300803	-0.299823532	-0.067706764	1.886471273
300807	-0.34296164	-0.856751282	-1.88529953
300811	0.896621889	0.361787469	1.61827513
300813	-0.96171359	0.221776292	-1.19708077
300836	1.644118035	2.189368534	-0.979505103
300837	-0.283798677	-2.88485913	-4.820582779
300838	0.082726735	-0.652811305	-1.272673813
300839	-0.619910401	0.697018176	1.532069289
300846	1.332582639	2.095323592	0.866852571
300849	-0.476058244	-2.221606406	-2.111821489
300850	0.395040083	1.111428224	2.691055582
300852	-0.319841901	-1.305967375	-0.776067882
300857	-0.70019048	0.433096524	0.576816003
300860	0.242534542	-0.234223602	0.397534759
300862	0.370144089	0.666037435	0.04686444
300866	0.564934538	0.151718592	0.068575463
300870	0.136481802	1.090730028	-1.242810225
300880	-0.633379329	1.117631548	-0.213290419
300886	-0.201433317	0.910118718	0.42763937
300888	0.086563657	1.309315572	1.127626851
300891	0.069893078	-0.012797423	-1.88393031
300901	0.12658311	0.250898827	-0.001987293
300920	0.305566287	-0.815238544	-2.042685256
300923	-0.606556793	0.253599792	0.052648392
300944	0.173938958	0.000558998	2.496209448
300947	0.471093186	0.641794449	0.852328521
300948	1.337118863	1.13699796	1.430223801
300950	-1.0868236	-0.905352232	0.869887961
300955	0.08266319	0.223112846	-0.183867349
300963	-0.472836726	-1.238688401	-1.704118885
300965	-1.512492548	-0.740439324	-1.521481619
300967	-0.233084492	-2.001455012	-2.783462986
300968	-0.760404621	-1.102317582	-1.101606904
300974	0.41496689	1.527165413	0.187019337
300980	0.64084847	0.525431904	1.48840508
300981	-0.612438242	-0.423911213	-0.773885732
300982	-0.42858567	0.292420681	1.334596492
300983	0.093684504	0.267644948	-0.419337442
300988	1.570280861	2.49510303	1.00497
300989	0.72310119	-1.176154756	-0.01774433
300990	0.364473151	1.193928496	-0.300059805
300993	-0.818899475	-1.335671963	-0.939889592
300994	-1.092594631	-0.672665545	0.013483302
300996	0.441608932	-2.525762175	-3.820489232
301000	0.414984146	1.400678108	1.312036156
301004	-2.026801319	-1.602049495	-1.458819202
301005	0.240670878	-1.165417239	-0.119773682
301007	1.162219486	-1.206643563	0.167542826
301008	-1.669582487	0.191079643	0.725596468
301009	0.596543131	1.030782619	0.295701224
301010	-0.696669882	-1.843367138	-1.128491821
301011	-0.271054133	0.029305984	1.181279435
301012	-1.199835921	-0.27209548	0.089033847
301013	0.16074215	1.533187923	3.268695909
301016	-0.105957006	0.218617073	1.663048959
301020	-0.190456981	-1.077210667	1.186354499
301024	-0.40968456	-0.546628527	0.29223006
301027	0.302564736	2.393594307	1.492096721
301035	-0.355658113	0.033028159	-1.000744756
301038	-0.103438114	-0.49584986	-0.532673156
301045	0.003333025	-0.36700526	1.129084137
301056	0.305223259	0.858830203	1.093363373
301057	-1.019245566	0.852908682	1.067076876
301059	0.9599243	0.751143409	1.210140844
301062	0.306000248	1.32432902	0.960458981
301067	-0.275292226	-0.77611578	-1.60578033
301068	1.33638171	0.025193154	-0.56944033
301073	1.168258311	-0.170821293	1.335570741
301076	-0.251930144	-0.904004777	-1.243030032
301079	0.460594275	2.256886177	1.235625065
301081	0.097431857	-0.17608031	0.488084267
301082	-0.905828734	-0.786131107	0.377427543
301083	0.63936715	0.295011193	0.436299777
301085	1.076271643	1.047135324	0.313697009
301100	-0.342759628	-0.602012989	0.151700913
301111	-1.593774853	-1.828825075	2.50829648
301112	-0.158316437	-2.017791828	-1.460510129
301113	-2.030760893	-1.766342328	-1.984148854
301114	0.405836689	0.585265725	-0.430758085
301117	0.803265816	1.108782035	1.773604217
301118	0.296459953	0.748952453	1.70238143
301119	-0.82765037	-0.244954347	-0.867637612
301121	0.924363538	0.402676687	-0.26997708
301122	0.008839418	-0.930063627	0.202037355
301123	0.174971211	1.060280232	-0.412083443
301124	-0.63421678	0.101293915	-0.505815848
301126	-0.976856795	-1.776215129	-0.376503927
301128	0.130348654	-0.557284726	-0.903202113
301130	-1.64763685	-2.21571547	-2.997801241
301131	-0.308213056	-1.157119657	-1.079811134
301164	0.664700764	1.878432641	0.448298905
301173	0.511815437	1.535204088	1.361400365
301221	-1.343956567	-1.20120119	-2.989185649
301225	0.048711994	0.728754258	4.911303206
301226	-1.544761275	0.511886834	-1.16713117
301227	0.194607212	1.311140643	0.555973255
301230	-0.399560097	1.076945873	0.649810723
301233	-0.528152797	0.477854753	-0.366455252
301235	0.749558329	0.712065227	0.376620298
301240	0.182778811	0.122650599	0.078394583
301242	-0.040912584	-1.902765884	-0.679612821
301245	-0.011999595	-0.857312051	-0.868192693
301246	1.39343662	1.313224356	0.413052655
301249	0.798516229	1.376315779	1.683789587
301250	-0.890615163	-1.473617415	-1.096663461
301252	1.116048894	-1.386109074	-1.132177553
301254	0.141884236	-1.440803718	-0.054169363
301261	-0.401260107	1.250813549	2.788799642
301264	-0.444126186	-0.390607154	-1.722486373
301266	0.838437039	1.552630941	-0.13471577
301285	-1.167744231	-0.292047728	0.038155575
301291	-0.559457037	0.273899609	-1.976132317
301295	-1.291886989	1.114818197	-1.521863047
301309	0.431852686	0.585885217	0.499977182
301323	-0.74049683	-0.589397501	-0.318400628
301333	2.077112645	3.226369585	6.898185776
301334	0.071986882	-0.2967267	-0.646726183
301337	-2.495381039	-0.833006891	0.283199406
301343	0.033884255	-0.65559586	0.383144871
301345	-0.550818589	-0.158921185	-0.352720884
301348	2.978330589	3.217970899	1.456362891
301351	0.055359659	0.754384964	-0.055440243
301352	0.726395816	1.760801772	0.713379142
301363	-1.785274253	-1.802003349	-1.857650061
301371	-0.264860312	-0.24026833	-0.427298978
301372	-0.141016111	0.144257049	1.033483542
301373	0.084794759	-0.165626492	-0.15548155
301374	0.049991534	-0.100341633	0.79428394
301378	-1.283236011	0.164478298	-0.790899905
301381	1.100260685	1.084333209	1.116107259
301382	2.879296736	-0.479645055	1.947284279
301384	0.806682136	2.688036687	6.259074112
301388	-0.669664846	-0.162356527	1.168120992
301415	0.540315769	-0.624049554	2.590922685
301416	-0.062362921	-0.208532191	-0.048475759
301418	-0.546284862	2.804036669	-2.1230785
301419	1.390000578	2.931918628	1.685009217
301427	0.941745522	0.215709822	1.028110283
301430	-0.302122418	-0.097451026	-1.234286906
301431	1.279028565	0.579310104	-0.095207644
301432	-0.146916046	-1.04755316	-1.094483548
301434	-0.014890624	0.783386901	0.531255365
301436	-0.046197288	0.84553521	-1.086710115
301442	0.529134064	0.181846868	1.316937465
301446	0.00052162	0.551093139	0.229832099
301458	-0.000644572	0.256516142	1.302798356
301460	-1.210909806	-1.102773975	1.295639499
301463	0.916130952	-0.165310617	0.234893407
301468	0.507490743	-0.139754003	-0.37826338
301476	-0.526745359	0.859360668	-0.433335205
301506	0.077122825	0.337566601	0.087755388
